Step, Time, L2_Norm_Rho
    5760   1.702824E-04   5.102136E+04
    5770   1.705780E-04   5.102039E+04
    5780   1.708736E-04   5.101942E+04
    5790   1.711693E-04   5.101844E+04
    5800   1.714649E-04   5.101746E+04
    5810   1.717605E-04   5.101646E+04
    5820   1.720562E-04   5.101547E+04
    5830   1.723518E-04   5.101446E+04
    5840   1.726474E-04   5.101345E+04
    5850   1.729430E-04   5.101243E+04
    5860   1.732387E-04   5.101141E+04
    5870   1.735343E-04   5.101038E+04
    5880   1.738299E-04   5.100934E+04
    5890   1.741256E-04   5.100830E+04
    5900   1.744212E-04   5.100725E+04
    5910   1.747168E-04   5.100619E+04
    5920   1.750124E-04   5.100513E+04
    5930   1.753081E-04   5.100406E+04
    5940   1.756037E-04   5.100299E+04
    5950   1.758993E-04   5.100192E+04
    5960   1.761950E-04   5.100083E+04
    5970   1.764906E-04   5.099974E+04
    5980   1.767862E-04   5.099865E+04
    5990   1.770819E-04   5.099755E+04
    6000   1.773775E-04   5.099645E+04
    6010   1.776731E-04   5.099534E+04
    6020   1.779687E-04   5.099423E+04
    6030   1.782644E-04   5.099311E+04
    6040   1.785600E-04   5.099199E+04
    6050   1.788556E-04   5.099087E+04
    6060   1.791513E-04   5.098973E+04
    6070   1.794469E-04   5.098860E+04
    6080   1.797425E-04   5.098746E+04
    6090   1.800381E-04   5.098632E+04
    6100   1.803338E-04   5.098517E+04
    6110   1.806294E-04   5.098402E+04
    6120   1.809250E-04   5.098287E+04
    6130   1.812207E-04   5.098171E+04
    6140   1.815163E-04   5.098055E+04
    6150   1.818119E-04   5.097939E+04
    6160   1.821075E-04   5.097822E+04
    6170   1.824032E-04   5.097705E+04
    6180   1.826988E-04   5.097588E+04
    6190   1.829944E-04   5.097470E+04
    6200   1.832901E-04   5.097352E+04
    6210   1.835857E-04   5.097234E+04
    6220   1.838813E-04   5.097116E+04
    6230   1.841769E-04   5.096997E+04
    6240   1.844726E-04   5.096878E+04
    6250   1.847682E-04   5.096759E+04
    6260   1.850638E-04   5.096640E+04
    6270   1.853595E-04   5.096521E+04
    6280   1.856551E-04   5.096401E+04
    6290   1.859507E-04   5.096281E+04
    6300   1.862464E-04   5.096161E+04
    6310   1.865420E-04   5.096041E+04
    6320   1.868376E-04   5.095920E+04
    6330   1.871332E-04   5.095800E+04
    6340   1.874289E-04   5.095679E+04
    6350   1.877245E-04   5.095558E+04
    6360   1.880201E-04   5.095438E+04
    6370   1.883158E-04   5.095317E+04
    6380   1.886114E-04   5.095195E+04
    6390   1.889070E-04   5.095074E+04
    6400   1.892026E-04   5.094953E+04
    6410   1.894983E-04   5.094832E+04
    6420   1.897939E-04   5.094710E+04
    6430   1.900895E-04   5.094589E+04
    6440   1.903852E-04   5.094467E+04
    6450   1.906808E-04   5.094346E+04
    6460   1.909764E-04   5.094224E+04
    6470   1.912720E-04   5.094102E+04
    6480   1.915677E-04   5.093981E+04
    6490   1.918633E-04   5.093859E+04
    6500   1.921589E-04   5.093737E+04
    6510   1.924546E-04   5.093616E+04
    6520   1.927502E-04   5.093494E+04
    6530   1.930458E-04   5.093372E+04
    6540   1.933415E-04   5.093251E+04
    6550   1.936371E-04   5.093129E+04
    6560   1.939327E-04   5.093007E+04
    6570   1.942283E-04   5.092886E+04
    6580   1.945240E-04   5.092764E+04
    6590   1.948196E-04   5.092643E+04
    6600   1.951152E-04   5.092521E+04
    6610   1.954109E-04   5.092400E+04
    6620   1.957065E-04   5.092278E+04
    6630   1.960021E-04   5.092157E+04
    6640   1.962977E-04   5.092036E+04
    6650   1.965934E-04   5.091915E+04
    6660   1.968890E-04   5.091794E+04
    6670   1.971846E-04   5.091673E+04
    6680   1.974803E-04   5.091552E+04
    6690   1.977759E-04   5.091431E+04
    6700   1.980715E-04   5.091310E+04
    6710   1.983671E-04   5.091190E+04
    6720   1.986628E-04   5.091069E+04
    6730   1.989584E-04   5.090949E+04
    6740   1.992540E-04   5.090828E+04
    6750   1.995497E-04   5.090708E+04
    6760   1.998453E-04   5.090588E+04
